year,geo_name,geo,soc_name,soc,sex_name,sex,num_ppl,num_ppl_moe,avg_wage_ft,avg_wage_ft_moe
2014,"United States","01000US","Firstline enlisted military supervisors","552010","Male","1",76006,2456.45,61671.9,976.25
2014,"United States","01000US","Firstline enlisted military supervisors","552010","Female","2",10108,908.782,55157.7,2533.91
2014,"United States","01000US","Military enlisted tactical operations & air/weapons specialists & crew members","553010","Male","1",156266,4558.58,27819.3,589.2
2014,"United States","01000US","Military enlisted tactical operations & air/weapons specialists & crew members","553010","Female","2",21385,2149.5,21915.7,1477.87
2014,"United States","01000US","Military, rank not specified","559830","Male","1",218137,6056.51,47593.6,585.334
2014,"United States","01000US","Military, rank not specified","559830","Female","2",33271,1855.24,41466.2,1455.0
2014,"United States","01000US","Chief executives & legislators","1110XX","Male","1",813800,8867.26,168816.0,1469.05
2014,"United States","01000US","Chief executives & legislators","1110XX","Female","2",255955,5072.02,126288.0,1920.8
2014,"United States","01000US","Advertising & promotions managers","112011","Male","1",21424,1506.25,99088.4,5162.0
2014,"United States","01000US","Advertising & promotions managers","112011","Female","2",29034,1710.85,71299.0,2634.11
2014,"United States","01000US","Marketing & sales managers","112020","Male","1",452230,6760.84,117174.0,1497.82
2014,"United States","01000US","Marketing & sales managers","112020","Female","2",362448,5003.84,79345.3,979.222
2014,"United States","01000US","Public relations & fundraising managers","112031","Male","1",18842,1322.24,107833.0,5138.9
2014,"United States","01000US","Public relations & fundraising managers","112031","Female","2",30915,1454.3,82394.1,3689.81
2014,"United States","01000US","Administrative services managers","113011","Male","1",82581,2652.54,77807.9,1745.44
2014,"United States","01000US","Administrative services managers","113011","Female","2",43980,1782.2,64840.6,1233.85
2014,"United States","01000US","Computer & information systems managers","113021","Male","1",368241,5124.68,113492.0,870.264
2014,"United States","01000US","Computer & information systems managers","113021","Female","2",153294,3205.01,95409.8,1175.48
2014,"United States","01000US","Financial managers","113031","Male","1",495490,7381.7,122294.0,1549.28
2014,"United States","01000US","Financial managers","113031","Female","2",573438,7109.4,72660.3,609.235
2014,"United States","01000US","Industrial production managers","113051","Male","1",181604,3873.15,87318.5,1491.19
2014,"United States","01000US","Industrial production managers","113051","Female","2",42475,1791.54,75226.5,2330.94
2014,"United States","01000US","Purchasing managers","113061","Male","1",102342,2268.45,90447.4,1491.03
2014,"United States","01000US","Purchasing managers","113061","Female","2",86502,2687.31,72423.0,1287.22
2014,"United States","01000US","Transportation, storage, & distribution managers","113071","Male","1",176629,3908.19,63181.2,1046.16
2014,"United States","01000US","Transportation, storage, & distribution managers","113071","Female","2",38221,1832.6,59437.1,1873.21
2014,"United States","01000US","Farmers, ranchers, & other agricultural managers","119013","Male","1",222703,3676.44,55792.1,1051.44
2014,"United States","01000US","Farmers, ranchers, & other agricultural managers","119013","Female","2",34880,1682.41,42857.0,1924.66
2014,"United States","01000US","Construction managers","119021","Male","1",461721,6024.61,82289.9,897.268
2014,"United States","01000US","Construction managers","119021","Female","2",39500,1927.91,68188.4,2271.79
2014,"United States","01000US","Education administrators","119030","Male","1",303667,5493.87,89559.5,1015.43
2014,"United States","01000US","Education administrators","119030","Female","2",540472,7125.75,67631.5,504.495
2014,"United States","01000US","Architectural & engineering managers","119041","Male","1",131055,3019.66,139878.0,1890.75
2014,"United States","01000US","Architectural & engineering managers","119041","Female","2",12831,896.934,126313.0,5203.93
2014,"United States","01000US","Food service managers","119051","Male","1",451833,7743.64,52888.4,864.957
2014,"United States","01000US","Food service managers","119051","Female","2",402543,6336.2,37012.2,442.916
2014,"United States","01000US","Gaming managers","119071","Male","1",10031,850.441,64529.2,5291.43
2014,"United States","01000US","Gaming managers","119071","Female","2",7334,839.674,50504.2,3697.8
2014,"United States","01000US","Lodging managers","119081","Male","1",55257,2529.63,63506.9,3584.48
2014,"United States","01000US","Lodging managers","119081","Female","2",55670,2030.32,45803.9,1738.75
2014,"United States","01000US","Medical & health services managers","119111","Male","1",175994,4105.76,107407.0,1939.58
2014,"United States","01000US","Medical & health services managers","119111","Female","2",413384,6253.82,74067.6,812.583
2014,"United States","01000US","Natural sciences managers","119121","Male","1",10698,869.488,133831.0,8170.59
2014,"United States","01000US","Natural sciences managers","119121","Female","2",9019,801.064,95015.3,5587.43
2014,"United States","01000US","Property, real estate, & community association managers","119141","Male","1",220654,4418.67,83957.8,1637.75
2014,"United States","01000US","Property, real estate, & community association managers","119141","Female","2",249659,5426.79,51621.0,905.595
2014,"United States","01000US","Social & community service managers","119151","Male","1",108952,2935.34,77314.5,1939.62
2014,"United States","01000US","Social & community service managers","119151","Female","2",218267,4375.57,60400.0,796.938
2014,"United States","01000US","Miscellaneous managers","119XXX","Male","1",2076458,15306.4,103762.0,493.02
2014,"United States","01000US","Miscellaneous managers","119XXX","Female","2",1125469,9565.71,76798.2,515.673
2014,"United States","01000US","Software developers, applications & systems software","15113X","Male","1",763870,9628.04,101706.0,586.173
2014,"United States","01000US","Software developers, applications & systems software","15113X","Female","2",205851,3989.16,85054.2,815.719
2014,"United States","01000US","Miscellaneous mathematical science occupations, including mathematicians & statisticians","1520XX","Male","1",23956,1371.6,99341.6,3753.27
2014,"United States","01000US","Miscellaneous mathematical science occupations, including mathematicians & statisticians","1520XX","Female","2",22354,1409.19,80545.4,4486.46
2014,"United States","01000US","Biomedical & agricultural engineers","1720XX","Male","1",14499,1209.09,86999.7,4684.4
2014,"United States","01000US","Biomedical & agricultural engineers","1720XX","Female","2",2574,565.721,75485.7,6900.25
2014,"United States","01000US","Petroleum, mining & geological engineers, including mining safety engineers","1721XX","Male","1",32224,1596.72,131991.0,4645.46
2014,"United States","01000US","Petroleum, mining & geological engineers, including mining safety engineers","1721XX","Female","2",4531,657.383,110972.0,9784.7
2014,"United States","01000US","Miscellaneous engineers, including nuclear engineers","1721YY","Male","1",400928,6085.42,97338.5,731.396
2014,"United States","01000US","Miscellaneous engineers, including nuclear engineers","1721YY","Female","2",58189,2054.59,84067.1,1795.18
2014,"United States","01000US","Medical scientists, & life scientists, all other","1910XX","Male","1",64896,2273.15,101467.0,3009.92
2014,"United States","01000US","Medical scientists, & life scientists, all other","1910XX","Female","2",68087,2158.69,80295.5,2097.17
2014,"United States","01000US","Miscellaneous social scientists, including survey researchers & sociologists","1930XX","Male","1",22615,1462.4,73716.1,3762.45
2014,"United States","01000US","Miscellaneous social scientists, including survey researchers & sociologists","1930XX","Female","2",27807,1252.37,60516.0,2897.22
2014,"United States","01000US","Chemical technicians","194031","Male","1",46028,1910.47,56733.9,1243.03
2014,"United States","01000US","Chemical technicians","194031","Female","2",22599,1266.95,47573.9,1571.16
2014,"United States","01000US","Geological & petroleum technicians, & nuclear technicians","1940XX","Male","1",14442,1154.31,75411.3,3170.85
2014,"United States","01000US","Geological & petroleum technicians, & nuclear technicians","1940XX","Female","2",5136,697.314,64477.5,4282.08
2014,"United States","01000US","Miscellaneous life, physical, & social science technicians, including social science research assistants","1940YY","Male","1",94344,3039.79,50569.6,1316.54
2014,"United States","01000US","Miscellaneous life, physical, & social science technicians, including social science research assistants","1940YY","Female","2",84815,2815.57,42557.2,1114.09
2014,"United States","01000US","Miscellaneous community & social service specialists, including health educators & community health workers","21109X","Male","1",33294,1779.07,54740.0,2284.65
2014,"United States","01000US","Miscellaneous community & social service specialists, including health educators & community health workers","21109X","Female","2",63329,2109.82,44836.9,951.48
2014,"United States","01000US","Lawyers, & judges, magistrates, & other judicial workers","2310XX","Male","1",575204,7175.38,172246.0,1538.03
2014,"United States","01000US","Lawyers, & judges, magistrates, & other judicial workers","2310XX","Female","2",332141,4795.0,127453.0,2026.12
2014,"United States","01000US","Other education, training, & library workers","2590XX","Male","1",33590,1676.0,60926.4,2355.51
2014,"United States","01000US","Other education, training, & library workers","2590XX","Female","2",83299,2555.16,53149.1,1031.56
2014,"United States","01000US","Broadcast & sound engineering technicians & radio operators, & media & communication equipment workers, all other","2740XX","Male","1",82112,2951.07,57863.6,1684.35
2014,"United States","01000US","Broadcast & sound engineering technicians & radio operators, & media & communication equipment workers, all other","2740XX","Female","2",10218,886.19,53412.9,4610.27
2014,"United States","01000US","Other therapists, including exercise physiologists","29112X","Male","1",30445,1434.75,65319.9,4748.79
2014,"United States","01000US","Other therapists, including exercise physiologists","29112X","Female","2",107884,3219.46,49499.1,1248.05
2014,"United States","01000US","Nurse practitioners & nurse midwives","2911XX","Male","1",8384,677.278,124092.0,7373.88
2014,"United States","01000US","Nurse practitioners & nurse midwives","2911XX","Female","2",96536,2429.12,91906.5,1018.96
2014,"United States","01000US","Healthcare support workers, all other, including medical equipment preparers","31909X","Male","1",39740,1999.11,38726.6,1560.52
2014,"United States","01000US","Healthcare support workers, all other, including medical equipment preparers","31909X","Female","2",112297,2790.7,30110.0,964.239
2014,"United States","01000US","Miscellaneous law enforcement workers","3330XX","Male","1",8985,891.407,46463.9,2592.85
2014,"United States","01000US","Miscellaneous law enforcement workers","3330XX","Female","2",3757,575.215,39661.6,2735.83
2014,"United States","01000US","Lifeguards & other recreational, & all other protective service workers","33909X","Male","1",85325,2543.03,27344.7,1490.29
2014,"United States","01000US","Lifeguards & other recreational, & all other protective service workers","33909X","Female","2",92953,2508.78,22616.6,1279.28
